Delete,UniqueSubjNum,SubjNum,ExpName,Cat,Condition,SDtoday,FRtoday,Time,Time2,Date,DayofWeek,Month,NumSubs,SameGeNder,SameGenWhat,CellPhone,Internet,PaidPool,Late,SignUp,Age,Gender,NativeLang,SecondLang,AdditionalLang,SecondProficiency,Bilingual,AcademicYear,ExamLastWeek,ExamnextWeek,BusyDay,ClassBefore,ClassAfter,FirstExp,OtherExps,LastMealWhen,LastMealWhat,Breakfast,BreakfastWhat,Alcohol,DrinksPerWeek,CoffeeTea,Exercise,ExerciseFreq,SleepAvg,SleepLastNight,Tired,ExpDifficulty,GiveUp,MostlyGuess,1_Block,2_Block,3_Block,4_Block,Total
0,420,90,Verbal Over Strategy,II,Control,0,1,15.5,2Early Afternoon,2017-12-01,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,0,1,1,0,0,1,2,Pizza,1,Toast,1,7,1,1,3,8,7,4,5,0,0,0.6625,0.7,0.675,0.625,0.665625
0,421,91,Verbal Over Strategy,II,Control,0,1,16.5,3LateAfternoon,2017-12-01,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,19,Female,English,None,NA,1.33,1,1,1,0,0,0,1,1,0,2,Frappucinno and Sandwich,0,NA,1,5.5,1,1,2.5,6,7,5,2,1,1,0.7,0.7125,0.6625,0.55,0.65625
0,423,96,Verbal Over Strategy,II,Control,0,1,19,3LateAfternoon,2023-12-01,1_Mon,01_Jan,1,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,4,1,1,0,1,1,1,0,1,2,2,Crackers,1,GraNla bar,1,4,1,1,2,8,9,4,4,0,1,0.625,0.4875,0.6125,0.5625,0.571875
0,424,99,Verbal Over Strategy,II,Control,0,1,16,3LateAfternoon,2024-12-01,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,4,1,1,0,0,1,1,0,0,1,4,Wrap and Soup,1,Bagel and Peaches,1,15,0,1,6.5,8,9,5,2,1,0,0.5875,0.55,0.55,0.5375,0.55625
0,425,100,Verbal Over Strategy,RD,Control,1,0,17,3LateAfternoon,2024-12-01,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,19,Female,English,French,NA,1.33,1,1,0,0,0,1,1,0,3,1,Tortellini,1,Cereal,1,0.5,0,1,2.5,6,9,2,3,0,0,0.725,0.8375,0.8625,0.8375,0.8156
0,426,103,Verbal Over Strategy,II,Control,0,1,11,1Morning,2026-12-01,4_Thu,01_Jan,1,0,NA,0,0,Pool,0,1,19,Female,English,Vietnamese,NA,1.33,1,2,0,0,1,0,1,1,0,12,Pizza,0,NA,1,6,1,1,2,7,7,3.5,4,0,0,0.6875,0.7875,0.8375,0.8375,0.7875
0,428,107,Verbal Over Strategy,II,Control,0,1,14.5,2Early Afternoon,1931-12-01,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,22,Female,English,French,NA,4,1,4,0,1,1,1,0,0,6,NA,Quinoa,1,Yogurt and Blueberries,1,0,0,1,2,7,6,6,6,1,1,0.625,0.725,0.85,0.725,0.73125
0,429,109,Verbal Over Strategy,RD,Control,1,0,16.5,3LateAfternoon,1931-12-01,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,18,Male,English,Russian,Hebrew,2.67,1,1,0,1,1,0,0,1,NA,0.5,Pizza,1,Eggs and Sausage,1,8,1,1,2,8.5,8.5,4,2,0,0,0.7,0.8,0.775,0.8,0.7688
0,430,111,Verbal Over Strategy,II,Control,0,1,17.5,3LateAfternoon,2001-12-02,3_Wed,01_Jan,1,0,NA,0,0,Pool,0,1,19,Female,English,None,NA,0,0,2,0,1,1,0,0,0,6,4,Noodles,1,Egg,1,10,1,1,3,8,8,7,6,0,1,0.575,0.5625,0.55,0.7625,0.6125
0,431,113,Verbal Over Strategy,RD,Control,1,0,15.5,2Early Afternoon,2002-12-02,4_Thu,01_Jan,1,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,1,1,1,0,1,NA,3,Sandwich,1,Cereal,1,16,1,1,6,7,8,5,4,0,1,0.6,0.7125,0.7875,0.7875,0.7219
0,432,115,Verbal Over Strategy,II,Control,0,1,11.5,1Morning,2003-12-02,5_Fri,01_Jan,1,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,1,1,1,0,0,3,14,Ice cream,0,NA,1,1,1,1,2,5,6,5,6,1,1,0.5125,0.575,0.425,0.5125,0.50625
0,433,117,Verbal Over Strategy,RD,Control,1,0,12.5,1Morning,2007-12-02,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,18,Female,English,Korean,NA,4,1,1,0,1,1,1,1,0,3.5,20,Pasta,0,NA,1,3,1,1,2,6,5,7,4,0,1,0.625,0.875,0.8375,0.8875,0.8063
0,434,119,Verbal Over Strategy,II,Control,0,1,14.5,2Early Afternoon,2007-12-02,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,22,Male,English,None,NA,1.33,1,NA,1,0,1,1,0,0,4,4,Cereal,1,Cereal,1,0.5,1,0,0.5,7,6,2,4,0,1,0.5625,0.5125,0.7625,0.775,0.653125
0,436,1,WCST Exec Fcn,RD,RDFirst,1,1,13.5,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,17,Female,English,None,NA,0,0,1,0,0,1,1,0,1,0,1,NA,1,Eggs,1,2,1,1,2,8,6,3,2,0,0,0.45,0.9625,0.9,0.9125,0.8043
0,437,2,WCST Exec Fcn,II,IIFirst,1,1,14,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,1,0,1,0,24,Veggie sub,0,NA,1,15,1,0,0,7,9,3,5,0,1,0.6625,0.6875,0.675,0.7375,0.6906
0,438,3,WCST Exec Fcn,RD,RDFirst,1,1,14,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,Polish,NA,NA,1,1,0,0,1,1,0,0,1,4,"Bagel, juice",1,"Bagel, juice",1,4,1,1,5,7,6,5,4,1,0,0.6625,0.8625,0.95,0.875,0.8375
0,439,4,WCST Exec Fcn,II,IIFirst,1,1,14,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,17,Male,English,None,NA,0,0,1,0,0,0,1,0,1,0,3,Burger,1,Pancakes,0,0,1,1,4,7,7,2,5,0,0,0.575,0.7,0.7875,0.875,0.7344
0,440,5,WCST Exec Fcn,RD,RDFirst,1,1,15,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775,0.8875,0.825,0.8875,0.8438
0,441,6,WCST Exec Fcn,II,IIFirst,1,1,15,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,1,0,1,0,5,Cereal,1,Cereal,0,0,1,1,3,9,10,3,4,0,0,0.6,0.775,0.65,0.7125,0.6844
0,442,7,WCST Exec Fcn,RD,RDFirst,1,1,15,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,17,Female,English,Hindi,NA,NA,1,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.6,0.6625,0.7375,0.6625
0,447,12,WCST Exec Fcn,II,IIFirst,1,1,17,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,1,M,0,0,Pool,3,1,18,Male,English,Spanish,"French, Italian",NA,1,1,0,0,0,1,0,1,0,0,Chicken caesar wrap,1,Eggs with kidney beans,0,0,0,1,2,8.5,8,3,4,0,0,0.6,0.6625,0.875,0.825,0.7406
0,448,13,WCST Exec Fcn,RD,RDFirst,1,1,18.5,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,17,Female,English,None,NA,0,0,1,0,0,0,0,0,1,0,1,Soup,1,Pancakes,1,10,1,1,5,7,8,4,4,0,0,0.5875,0.8375,0.8,0.9375,0.7906
0,450,15,WCST Exec Fcn,RD,RDFirst,1,1,18.5,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,20,Male,English,None,NA,0,0,1,0,1,0,1,0,1,0,2,"Rice, chicken, corn",1,Apples,1,10,0,1,5,8.5,8,5,4,0,0,0.6,0.8875,0.8625,0.875,0.8063
0,452,17,WCST Exec Fcn,RD,RDFirst,1,1,20,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,0,2,2,NA,1,Pop tarts,1,4,1,1,2.5,7.5,6,5,NA,NA,NA,0.8,0.8625,0.9375,0.9625,0.8906
0,454,19,WCST Exec Fcn,RD,RDFirst,1,1,20,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8625,0.8,0.675,0.7094
0,455,20,WCST Exec Fcn,II,IIFirst,1,1,20,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,0,1,0,0,1,0,6,Salad,1,"Yogurt, graNla, fruit",0,0,0,1,4,6,6,5,NA,NA,NA,0.575,0.6,0.6125,0.5875,0.5938
0,456,21,WCST Exec Fcn,RD,RDFirst,1,1,9.5,1Morning,2020-11-09,2_Tue,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,1,1,0,16,Pasta with tofu,0,Tea,1,7,1,1,3,8,6.5,5,NA,NA,NA,0.825,0.825,0.8375,0.8625,0.8375
0,457,22,WCST Exec Fcn,II,IIFirst,1,1,9.5,1Morning,2020-11-09,2_Tue,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,1,0,1,0,1,11,Soup and french fries,0,Coffee,0,0,1,1,1.5,9,6,4,NA,NA,NA,0.7125,0.8125,0.8875,0.8625,0.8188
0,458,23,WCST Exec Fcn,RD,RDFirst,1,1,9.5,1Morning,2020-11-09,2_Tue,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,0,1,10,Snacks,1,Coffee,1,13,1,1,2.5,7.5,7,3,3,0,0,0.75,0.9,0.9125,0.8875,0.8625
0,459,24,WCST Exec Fcn,II,IIFirst,1,1,9.5,1Morning,2020-11-09,2_Tue,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,Mandarin,NA,NA,1,1,0,0,0,0,1,1,0,1,"Rice, potatoes",1,"Rice, potatoes",0,0,1,1,2,8.5,7.5,4,4,0,0,0.725,0.725,0.7625,0.875,0.7719
0,460,25,WCST Exec Fcn,RD,RDFirst,1,1,11,1Morning,2020-11-09,2_Tue,09_Sep,3,0,NA,0,0,Pool,0,1,17,Female,English,None,NA,0,0,1,0,0,1,1,1,1,0,3,Muffin,1,"Muffin, orange juice",1,2,1,0,0,7,7,4,NA,NA,NA,0.75,0.775,0.775,0.675,0.7438
0,462,27,WCST Exec Fcn,RD,RDFirst,1,1,11,1Morning,2020-11-09,2_Tue,09_Sep,3,0,NA,0,0,Pool,0,1,19,Male,English,None,NA,0,0,1,0,0,0,1,0,1,0,3,"Bacon, hashbrowns, eggs",1,"Bacon, hashbrowns, eggs",1,20,1,1,3,7,7.5,3,NA,NA,NA,0.625,0.8875,0.8,0.85,0.7906
0,463,28,WCST Exec Fcn,II,IIFirst,1,1,12.5,1Morning,2020-11-09,2_Tue,09_Sep,3,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,1,1,0,1,0,1,Granola bar,1,GraNla bar,1,3,0,1,5,8,8,3,NA,NA,NA,0.625,0.725,0.725,0.7625,0.7094
0,464,29,WCST Exec Fcn,RD,RDFirst,1,1,12.5,1Morning,2020-11-09,2_Tue,09_Sep,3,0,NA,0,0,Pool,0,1,17,Male,English,None,NA,0,0,1,0,0,0,1,0,1,0,1,"Chow mein, fries, salad",1,"Sausage, hashbrowns",1,22,1,0,1,8.5,5,7,NA,NA,NA,0.75,0.85,0.825,0.85,0.8188
0,466,31,WCST Exec Fcn,RD,RDFirst,1,1,17,3LateAfternoon,2020-11-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6875,0.75,0.8125,0.8,0.7625
0,467,32,WCST Exec Fcn,II,IIFirst,1,1,17,3LateAfternoon,2020-11-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,0,1,18,Male,English,Vietnamese,NA,NA,1,1,0,0,1,0,1,1,0,1.5,Soup,1,Cereal,0,21,1,1,3,8,8,5,NA,NA,NA,0.6625,0.6625,0.775,0.775,0.7188
0,470,35,WCST Exec Fcn,RD,RDFirst,1,1,18.5,3LateAfternoon,2020-11-09,2_Tue,09_Sep,4,1,F,0,0,Pool,0,1,19,Female,English,Arabic,NA,NA,1,1,0,0,1,1,0,1,0,0.5,Chicken rice salad,1,"Bagel, pinapples, milk",1,4,1,1,1.5,7.5,6.5,6,NA,NA,NA,0.75,0.825,0.9,0.8625,0.8344
0,471,36,WCST Exec Fcn,II,IIFirst,1,1,18.5,3LateAfternoon,2020-11-09,2_Tue,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,French,Spanish,NA,1,1,0,0,0,1,0,0,1,1,"Mineral water, chicken wrap",1,"Water, bagel and nutella",1,1,1,1,8,8,8.5,3,NA,NA,NA,0.5625,0.7625,0.7625,0.725,0.7031
0,472,37,WCST Exec Fcn,RD,RDFirst,1,1,18.5,3LateAfternoon,2020-11-09,2_Tue,09_Sep,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,1,1,0,1,0,0.5,"Turkey sandwich, chocolate milk, fruit",1,"Oatmeal, yogurt, tea",1,1,1,1,5.5,6.5,7,7,NA,NA,NA,0.4125,0.45,0.5875,0.4625,0.4781
0,476,41,WCST Exec Fcn,RD,RDFirst,1,1,20,3LateAfternoon,2020-11-09,2_Tue,09_Sep,3,1,F,0,0,Pool,0,1,18,Female,English,French,NA,NA,1,1,0,0,1,1,0,1,0,3,Tuna wrap,1,Omelette,1,8,1,1,3,7,7,4,NA,NA,NA,0.7125,0.8625,0.9,0.9625,0.8594
0,478,43,WCST Exec Fcn,RD,RDFirst,1,1,14,2Early Afternoon,2029-11-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,1,0,0,1,1,NA,1,Cereal,0,0,NA,1,7,7,6,1.5,NA,NA,NA,0.525,0.55,0.5375,0.5125,0.5313
0,481,46,WCST Exec Fcn,II,IIFirst,1,1,15.5,2Early Afternoon,2029-11-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,21,Female,English,Spanish,NA,1.33,1,2,0,1,0,0,0,0,5,1,Rice,1,NA,1,2,1,1,3,8,6,4,NA,NA,NA,0.675,0.675,0.6875,0.6625,0.675
0,483,48,WCST Exec Fcn,II,IIFirst,1,1,15.5,2Early Afternoon,2029-11-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,1,0,0,3,3,"Banana, yogurt",1,"Banana, yogurt",0,0,0,1,2,8,2,7,NA,NA,NA,0.575,0.6875,0.775,0.6375,0.6688
0,488,53,WCST Exec Fcn,RD,RDFirst,1,1,9.5,1Morning,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,21,Male,English,Korean,NA,1.33,1,1,0,1,0,0,1,1,0,12,McDonalds,0,NA,1,8,0,0,0,4.5,4,3,NA,NA,NA,0.7625,0.7125,0.85,0.825,0.7875
0,490,55,WCST Exec Fcn,RD,RDFirst,1,1,9.5,1Morning,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,1,1,0,0,1,0,1,"Eggs, bacon, hashbrown",1,"Eggs, bacon, hashbrown",1,2,1,1,2,7,6,5,NA,NA,NA,0.7,0.7875,0.7625,0.75,0.75
0,494,59,WCST Exec Fcn,RD,RDFirst,1,1,11,1Morning,2003-11-10,1_Mon,10_Oct,4,1,F,0,0,Pool,0,1,20,Female,English,None,NA,0,0,2,0,1,0,0,1,0,5,1,Cereal,1,Cereal,0,0,1,0,0,7,7,4,NA,NA,NA,0.55,0.8125,0.85,0.9,0.7781
0,496,61,WCST Exec Fcn,RD,RDFirst,1,1,13,2Early Afternoon,2003-11-10,1_Mon,10_Oct,3,1,F,0,0,Pool,0,1,19,Female,English,French,NA,4,1,1,0,1,1,1,0,0,2,1,Pizza and salad,1,"Banana, toast, yogurt",1,6.5,1,1,6,7,7,6,NA,NA,NA,0.75,0.725,0.875,0.8125,0.7906
0,500,65,WCST Exec Fcn,RD,RDFirst,1,1,14.5,2Early Afternoon,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,1,1,1,0,1,0,1,"Pizza, fries, milk",0,NA,1,23,1,1,3,8,6,5,NA,NA,NA,0.6125,0.6875,0.7,0.825,0.7063
0,502,67,WCST Exec Fcn,RD,RDFirst,1,0,14.5,2Early Afternoon,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,18,Male,English,Swahili,NA,2.67,1,1,0,0,0,1,0,0,3,3,Pasta and fries,1,Hashbrown and eggs,1,4,1,1,3,6,5,7,NA,NA,NA,0.625,0.5,0.525,0.475,0.5313
0,232,144,Executive Function Timing,II,Control,0,1,16,3LateAfternoon,2016-12-02,5_Fri,03_Mar,1,NA,NA,0,0,Pool,0,1,22,Male,Farsi,English,Aremnian,3,1,4,0,1,0,0,0,1,0,2,Sushi,1,"Bagel with butter, coffee",1,2,1,0,NA,7,6,6,5,1,0,0.5625,0.7125,0.675,0.7,0.6625
0,282,59,Executive Function Timing 2,II,Control,0,1,10.5,1Morning,2006-12-06,3_Wed,05_May,4,0,NA,0,0,Paid,0,1,21,Female,Filipino,English,"French, Spanish",3,1,4,0,1,1,0,1,0,3,3,Breakfast,1,Cereal with milk and fruits,1,2,1,1,3,7,5,3,5,0,0,0.7125,0.8,0.825,0.8875,0.80625
0,477,42,WCST Exec Fcn,II,IIFirst,1,1,14,2Early Afternoon,2029-11-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,Guiarati,Hindi,NA,2,1,1,0,1,1,0,0,1,0,2,"Eggs, toast",1,"Eggs, toast",0,0,1,1,3,4,6.5,3,NA,NA,NA,0.6375,0.6375,0.7625,0.6875,0.6813
0,339,38,PMC,II,Control,0,1,16,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,21,Male,Gujurati,English,NA,4,1,4,0,0,0,1,0,0,3,3,bagel and iced capp,0,NA,1,5,1,1,2,7,8,3,1,0,0,0.575,0.55,0.6125,0.65,0.5969
0,269,33,Executive Function Timing 2,II,Control,0,1,11.5,1Morning,1931-12-05,4_Thu,05_May,2,1,F,0,0,Paid,0,1,21,Female,Hindi,English,NA,3,1,4,1,1,1,0,0,0,2,NA,Watermelon,1,Watermelon,0,0,1,1,2,7,4,5,5,0,0,0.65,0.725,0.675,0.725,0.69375
0,382,94,Verbal Over Stim,II,Control,0,1,13,2Early Afternoon,2012-12-01,4_Thu,01_Jan,4,1,F,0,0,Pool,0,1,18,Female,Hindi,English,NA,4,1,1,0,0,0,0,0,0,4,3.5,Breakfast,1,Omlet and frui,0,NA,1,1,5,7,7.5,2,5,1,0,0.65,0.675,0.7125,0.675,0.6781
0,61,69,Executive Function Battery,RD,RDFirst,1,0,17,3LateAfternoon,2025-12-09,2_Tue,09_Sep,NA,NA,NA,0,0,Pool,0,1,17,Male,Korean,English,NA,4,1,1,0,0,0,1,0,1,1,6,"rice, chicken, corn, chili",1,"scrambled eggs, ham, and potato wedges",0,0,1,1,7,6,7,5,3,0,0,0.825,0.825,0.9375,0.825,0.853125
0,193,27,Executive Function Timing,II,Control,0,1,16,3LateAfternoon,2027-12-01,5_Fri,01_Jan,3,1,M,0,0,Pool,0,1,19,Male,Korean,English,NA,2,1,1,0,0,0,0,0,0,3,20,pasta,0,NA,1,2,1,1,2,8,9,1,2,0,0,0.6125,0.7,0.8625,0.8375,0.7531
0,195,29,Executive Function Timing,II,Control,0,1,9.5,1Morning,1930-12-01,1_Mon,01_Jan,1,NA,NA,0,0,Pool,0,1,20,Female,Korean,English,NA,2,1,1,0,1,1,0,0,0,2,19,hamburger,0,NA,1,1,0,0,0,9,8,2,3,0,1,0.5625,0.7375,0.8875,0.925,0.7781
0,381,84,PMC,RD,Control,1,0,11,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,20,Female,Korean,English,NA,3,1,1,1,0,0,0,0,0,7,1,smoothie,1,smoothie,1,1,1,1,0,4,9,3,4,0,0,0.725,0.85,0.8375,0.7625,0.7938
0,324,21,PMC,RD,Control,1,0,13,2Early Afternoon,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Female,Korean,English,NA,3,1,1,0,1,1,1,0,0,3,1,sandwich,1,omlete,1,1,1,1,5,6,7,4,1,0,1,0.7375,0.9,0.875,0.8875,0.85
0,351,50,PMC,II,Control,0,1,15,2Early Afternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,Korean,English,NA,4,1,1,1,0,0,0,0,0,3,1,pizza,1,"bacon,eggs, cereal",NA,2,1,NA,3,7,4,3,3,1,1,0.525,0.6875,0.6375,0.475,0.5813
0,352,51,PMC,RD,Control,1,0,15,2Early Afternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Male,Korean,English,NA,3,1,1,0,0,0,1,0,0,1,1,KOREAN RICE CAKE,1,EGGS AND BACON,1,3,1,1,4,8,7,2,1,NA,0,0.675,0.825,0.6,0.5224,0.6556
0,358,57,PMC,RD,Control,1,0,16,3LateAfternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Female,Korean,English,NA,4,1,1,1,0,1,1,0,0,2,3,SANDWICH,1,CHICKEN,1,0,1,1,1,8,8,5,2,0,0,0.5375,0.8,0.925,0.9,0.7906
0,451,16,WCST Exec Fcn,II,IIFirst,1,1,18.5,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,5,1,19,Female,Korean,English,NA,NA,1,1,0,1,1,1,0,1,0,3,Rice with fried shrimp,1,Chicken pita,1,1,1,0,0,6,8,3,5,1,1,0.55,0.7375,0.7,0.75,0.6844
0,468,33,WCST Exec Fcn,RD,RDFirst,1,1,17,3LateAfternoon,2020-11-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,0,1,18,Female,Korean,English,NA,2.5,1,1,0,0,1,1,0,1,0,4,Rice and side dishes,1,Eggs and potatoes,0,0,1,1,1,8,7,3,NA,NA,NA,0.8625,0.8,0.7875,0.8125,0.8156
0,486,51,WCST Exec Fcn,RD,RDFirst,1,1,17,3LateAfternoon,2029-11-09,4_Thu,09_Sep,3,0,NA,0,0,Pool,5,1,19,Female,Korean,English,NA,3,1,1,0,1,0,1,0,0,2,3.5,Hamburger,1,NA,0,0,1,1,1,6.5,6,6,NA,NA,NA,0.8125,0.925,0.9125,0.8375,0.8719
0,495,60,WCST Exec Fcn,II,IIFirst,1,1,11,1Morning,2003-11-10,1_Mon,10_Oct,4,1,F,0,0,Pool,0,1,19,Female,Korean,English,NA,4,1,1,0,0,1,0,0,0,3,2,"Oatmeal, egg, sausage, pita and dip",1,"Oatmeal, egg, sausage, pita and dip",1,7,0,0,0,5,4,7,NA,NA,NA,0.625,0.675,0.7,0.7625,0.6906
0,499,64,WCST Exec Fcn,II,IIFirst,1,1,14.5,2Early Afternoon,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,18,Female,Korean,English,NA,NA,1,1,0,0,0,1,0,1,0,1,Cream cheese bagel,1,"Fuit snack, subway sandwich",1,2,1,1,1,6.5,6,6,NA,NA,NA,0.6375,0.75,0.625,0.65,0.6656
0,166,183,Executive Function Battery,RD,IIFirst,1,0,14,2Early Afternoon,1934-12-11,2_Tue,10_Oct,NA,NA,NA,NA,NA,Pool,8,1,19,Female,Malayan,English,NA,3,1,1,1,0,1,1,0,0,2,NA,pasta and kebabs,0,NA,1,0,1,1,1,6,6,5,4,0,0,0.6125,0.875,0.9,0.8625,0.757565789
0,443,8,WCST Exec Fcn,II,IIFirst,1,1,15,2Early Afternoon,2019-11-09,1_Mon,09_Sep,4,0,NA,0,0,Pool,0,1,18,Male,Malayan,English,Hindi,NA,1,1,0,0,0,1,0,1,0,3,Shrimp and rice,1,Pancakes and bacon,1,1,0,1,3,6.5,7,5,5,0,0,0.6375,0.6625,0.725,0.6625,0.6719
0,40,48,Executive Function Battery,RD,IIFirst,1,0,15.5,2Early Afternoon,2024-12-09,1_Mon,09_Sep,NA,NA,NA,0,0,Pool,0,1,18,Female,Mandarin,English,NA,4,1,1,0,0,1,1,0,0,1,0.5,Bagel Sandwich,1,Oatmeal,0,0,1,1,2,7,7,7,5,1,0,0.725,0.7875,0.875,0.925,0.828125
0,47,55,Executive Function Battery,RD,RDFirst,1,0,18.5,3LateAfternoon,2024-12-09,1_Mon,09_Sep,NA,NA,NA,0,0,Pool,0,1,18,Female,Mandarin,English,NA,2,1,1,0,0,0,0,0,1,0,4.5,lunch,1,"oatmeal, milk, yogurt",0,0,0,0,0,8,8,6,4,1,0,0.475,0.4625,0.525,0.725,0.546875
0,53,61,Executive Function Battery,II,RDFirst,0,1,9.5,1Morning,2002-12-10,2_Tue,09_Sep,NA,NA,NA,0,0,Pool,3,1,19,Male,Mandarin,English,NA,3,1,1,0,0,0,0,0,0,1,2,breakfast,1,cereal with milk,1,1,0,1,2,5,5,7,3,0,0,0.675,0.675,0.7125,0.525,0.646875
0,57,65,Executive Function Battery,RD,RDFirst,1,0,12.5,1Morning,2025-12-09,2_Tue,09_Sep,NA,NA,NA,0,0,Pool,0,1,17,Female,Mandarin,English,NA,4,1,1,0,0,0,1,1,0,2,4,Breakfast,1,eggs and muffin,0,0,1,1,1,7,8,6,4,0,1,0.5125,0.8625,0.85,0.85,0.76875
0,71,79,Executive Function Battery,RD,RDFirst,1,0,9.5,1Morning,2026-12-09,3_Wed,09_Sep,NA,NA,NA,0,0,Pool,0,1,19,Female,Mandarin,English,NA,2,1,1,0,0,1,0,1,1,0,1.5,breakfast,1,"breakfast shake, a banana",0,0,1,0,0,7,7,3,3,0,0,0.675,0.7,0.7625,0.775,0.728125
0,75,84,Executive Function Battery,RD,RDFirst,1,0,11,1Morning,2026-12-09,3_Wed,10_Oct,NA,NA,NA,0,0,Pool,0,1,20,Female,Mandarin,English,NA,0,0,1,0,1,1,1,1,0,2,1,Lunch,0,NA,1,0,1,1,1,9,5,5,4,1,0,0.475,0.7875,0.8,0.8375,0.725
